date,channel_name,campaign_type,industry,country,impressions,clicks,CTR,CPC,spend,conversions,CPA,conversion_value,ROAS
2024-04-29,Meta Ads,Search,Healthcare,USA,77746,2861,3.6799320865382144,1.04,2975.44,82,36.28585365853659,21523.93,7.2338645712902965
2024-04-17,Google Ads,Video,Healthcare,UK,105804,3110,2.93939737628067,0.97,3016.7,200,15.083499999999999,49067.29,16.26522027380913
2024-09-15,Meta Ads,Video,Fintech,Germany,37599,1225,3.2580653740790977,1.3,1592.5,73,21.815068493150687,19164.89,12.034467817896388
2024-04-14,Google Ads,Shopping,E-commerce,India,9791,519,5.300786436523338,3.95,2050.05,40,51.251250000000006,2255.24,1.1000902417014218
2024-02-29,Google Ads,Search,Healthcare,USA,34802,1708,4.9077639216137,2.9,4953.2,72,68.79444444444444,6827.25,1.3783513688120812
2024-10-17,TikTok Ads,Display,Healthcare,India,81394,5192,6.3788485637762005,0.94,4880.48,253,19.290434782608695,41499.01,8.503059125331935
2024-09-06,Google Ads,Shopping,E-commerce,Germany,101299,3504,3.4590667232647907,1.8,6307.2,250,25.2288,36776.35,5.830852042110604
2024-08-30,Meta Ads,Video,Healthcare,Germany,140431,1544,1.0994723387286283,0.52,802.88,74,10.849729729729729,2904.54,3.6176514547628535
2024-06-04,Google Ads,Video,SaaS,Canada,113368,5260,4.639757250723308,1.31,6890.6,168,41.01547619047619,8983.58,1.3037442312715872
2024-06-18,Google Ads,Display,E-commerce,Germany,89263,3695,4.139453076862754,1.7699999999999998,6540.15,155,42.19451612903226,19291.23,2.949661705006766
2024-08-01,Meta Ads,Display,E-commerce,USA,168947,4510,2.6694762262721445,1.94,8749.4,179,48.87932960893855,48341.14,5.525080576953848
2024-06-13,TikTok Ads,Search,EdTech,UAE,139511,8384,6.009561970023869,1.3499999999999999,11318.4,209,54.15502392344497,26357.3,2.3287125388747527
2024-09-12,Google Ads,Search,Fintech,UK,25927,1501,5.7893315848343425,1.01,1516.01,44,34.454772727272726,4091.03,2.6985508011160877
2024-11-20,Meta Ads,Shopping,E-commerce,Germany,165322,4529,2.73950230459346,1.73,7835.17,167,46.917185628742516,38358.92,4.895735510524979
2024-12-13,Meta Ads,Video,Healthcare,India,149542,2497,1.6697650158483905,1.04,2596.88,70,37.098285714285716,12612.87,4.856932164751548
2024-09-17,Meta Ads,Video,Healthcare,UK,20021,462,2.307577044103691,1.57,725.34,20,36.267,4554.08,6.278545233959246
2024-01-16,Google Ads,Shopping,SaaS,UAE,31783,781,2.457288487556241,1.1600000000000001,905.96,49,18.488979591836735,4886.84,5.394101284824937
2024-01-14,Meta Ads,Display,EdTech,India,171020,2616,1.5296456554788915,0.44,1151.04,41,28.074146341463415,9636.88,8.372324159021407
2024-01-24,Google Ads,Shopping,Fintech,Australia,31325,858,2.7390263367917003,2.12,1818.96,43,42.30139534883721,2004.67,1.1020968025685007
2024-12-30,Meta Ads,Display,SaaS,Australia,49134,1026,2.088167053364269,0.7999999999999999,820.8,16,51.3,1025.05,1.2488425925925926
2024-04-30,Google Ads,Display,SaaS,India,114599,2028,1.769648949816316,2.43,4928.04,29,169.93241379310345,5366.72,1.0890171346011803
2024-10-08,Meta Ads,Video,Fintech,UK,198581,1985,0.9995921059920133,1.76,3493.6,38,91.93684210526315,8029.71,2.2984056560567896
2024-07-21,Google Ads,Video,SaaS,Canada,157890,9204,5.829374881246437,3.37,31017.48,321,96.62766355140187,10260.33,0.3307918631687681
2024-04-04,Google Ads,Search,EdTech,Germany,161215,5948,3.6894829885556555,2.27,13501.96,439,30.756173120728928,105685.25,7.827400614429313
2024-01-30,TikTok Ads,Video,Fintech,India,48147,3562,7.398176418053046,0.42,1496.04,163,9.178159509202453,41382.29,27.661218951364937
2024-04-04,Meta Ads,Video,EdTech,USA,90818,3287,3.619326565218349,0.7999999999999999,2629.6,123,21.378861788617886,11242.68,4.275433526011561
2024-06-28,Google Ads,Video,SaaS,India,118415,6500,5.489169446438374,1.74,11310.0,458,24.694323144104803,110383.15,9.759783377541998
2024-11-13,TikTok Ads,Shopping,SaaS,Germany,113886,4965,4.359622780675412,1.34,6653.1,141,47.185106382978724,24007.44,3.60845921450151
2024-03-29,Meta Ads,Display,Healthcare,USA,113668,2864,2.5196185381989653,1.5699999999999998,4496.48,81,55.51209876543209,6109.21,1.358665000177917
2024-06-21,Meta Ads,Shopping,Healthcare,Australia,76880,1798,2.338709677419355,1.18,2121.64,91,23.314725274725273,8926.11,4.207174638487208
2024-09-28,Google Ads,Search,EdTech,Australia,138438,4734,3.4195813288259007,3.54,16758.36,191,87.74010471204188,38220.88,2.2807052718762453
2024-11-10,Google Ads,Search,E-commerce,Germany,34764,1251,3.598550224370038,0.83,1038.33,83,12.51,3361.16,3.23708262305818
2024-03-27,Meta Ads,Video,Fintech,Canada,61387,1608,2.6194471142098488,2.09,3360.72,96,35.0075,12312.27,3.6635810183532103
2024-11-01,TikTok Ads,Shopping,SaaS,UAE,139607,10289,7.369974284957058,0.91,9362.99,580,16.14308620689655,94107.07,10.050963420873034
2024-02-03,Meta Ads,Shopping,EdTech,UK,48271,1182,2.4486751880010775,1.94,2293.08,30,76.43599999999999,2529.5,1.1031015053988522
2024-11-21,TikTok Ads,Search,EdTech,Australia,181833,10018,5.509450979745151,0.48000000000000004,4808.64,686,7.009679300291546,153650.81,31.95306989086311
2024-05-20,Meta Ads,Video,E-commerce,USA,83678,2761,3.299553048591027,1.6600000000000001,4583.26,35,130.9502857142857,4630.48,1.01030271029791
2024-04-25,Google Ads,Search,SaaS,Australia,32898,1743,5.298194419113624,1.17,2039.31,130,15.687,31968.71,15.676238531660218
2024-09-03,Meta Ads,Search,Healthcare,Germany,36153,882,2.439631565845158,1.68,1481.76,62,23.899354838709677,16744.05,11.300109329446064
2024-06-14,Meta Ads,Search,Healthcare,USA,140372,4548,3.2399623856609576,1.44,6549.12,125,52.39296,23552.19,3.5962373570800352
2024-01-27,TikTok Ads,Video,SaaS,UAE,196889,9568,4.85959093702543,0.9299999999999999,8898.24,137,64.95065693430656,34964.66,3.9293905311612187
2024-02-11,TikTok Ads,Display,EdTech,UK,77467,3300,4.2598783998347685,1.01,3333.0,180,18.516666666666666,42781.66,12.835781578157818
2024-02-11,Google Ads,Shopping,Fintech,UAE,29016,1088,3.7496553625585882,2.06,2241.28,56,40.02285714285715,9936.27,4.433301506282124
2024-07-11,Meta Ads,Shopping,Healthcare,Canada,117200,1699,1.4496587030716723,1.94,3296.06,113,29.16867256637168,30970.48,9.39621244758894
2024-05-05,Google Ads,Shopping,SaaS,Germany,134157,3407,2.539561856630664,2.41,8210.87,147,55.856258503401364,41434.67,5.046319086771559
2024-03-26,Google Ads,Display,Fintech,India,161434,6328,3.9198681814239875,0.77,4872.56,263,18.52684410646388,25426.86,5.218378018946919
2024-07-14,TikTok Ads,Shopping,SaaS,Canada,62888,3307,5.258554891235212,0.61,2017.27,55,36.67763636363636,12898.32,6.39394825680251
2024-05-13,Google Ads,Video,SaaS,Canada,108187,2423,2.2396406222559087,2.67,6469.41,179,36.14195530726257,29012.87,4.484623791041223
2024-08-19,Meta Ads,Search,E-commerce,Canada,199363,3847,1.9296459222624056,0.9,3462.3,73,47.42876712328767,11133.49,3.2156341160500244
2024-04-29,Meta Ads,Video,SaaS,Australia,59160,958,1.6193373901284651,1.0,958.0,35,27.37142857142857,7848.99,8.193100208768268
2024-11-21,Google Ads,Shopping,E-commerce,Australia,78551,2411,3.069343483851256,3.3800000000000003,8149.18,92,88.57804347826087,8262.09,1.0138553817684723
2024-10-03,Meta Ads,Display,SaaS,USA,186711,7748,4.149728725142064,0.5800000000000001,4493.84,536,8.384029850746268,89187.58,19.846630053584462
2024-10-04,Meta Ads,Shopping,SaaS,UK,5528,108,1.9536903039073805,2.02,218.16,7,31.165714285714284,2000.84,9.171433810047672
2024-12-07,Google Ads,Shopping,SaaS,Canada,144535,7588,5.2499394610302,3.1,23522.8,445,52.86022471910112,105358.98,4.479015253286174
2024-08-08,Meta Ads,Search,E-commerce,UAE,8188,272,3.321934538348803,1.16,315.52,14,22.537142857142857,3745.84,11.871957403651116
2024-08-05,Google Ads,Display,Fintech,Canada,71151,4368,6.139056373065734,3.23,14108.64,202,69.84475247524752,51341.85,3.639036080019052
2024-03-06,Meta Ads,Shopping,EdTech,Germany,171797,5153,2.999470305069355,0.5399999999999999,2782.62,255,10.912235294117647,52673.17,18.929343568291753
2024-02-18,TikTok Ads,Search,EdTech,Australia,173050,8565,4.949436579023404,0.6900000000000001,5909.85,414,14.275,118511.79,20.053265311302315
2024-09-04,TikTok Ads,Video,E-commerce,Canada,178269,8646,4.849973915823839,0.63,5446.98,93,58.56967741935483,10627.54,1.9510884930732262
2024-12-21,Google Ads,Display,E-commerce,UAE,164028,5905,3.5999951227839153,1.0,5905.0,377,15.6631299734748,25718.59,4.3553920406435225
2024-02-01,TikTok Ads,Video,Healthcare,Australia,184504,15479,8.38952001040628,0.8,12383.2,538,23.017100371747212,112251.74,9.064841075004844
2024-10-19,TikTok Ads,Shopping,Healthcare,India,119515,6824,5.709743546835125,0.8600000000000001,5868.64,89,65.93977528089889,25992.88,4.4291147523105865
2024-10-18,Meta Ads,Search,EdTech,USA,108591,2084,1.9191277361843986,2.1599999999999997,4501.44,31,145.20774193548385,6469.19,1.4371378936518093
2024-05-11,Meta Ads,Shopping,EdTech,UK,68472,2601,3.79863301787592,1.3800000000000001,3589.38,63,56.97428571428571,17508.47,4.87785355688169
2024-09-21,TikTok Ads,Shopping,Fintech,USA,170201,7931,4.659784607611002,1.0499999999999998,8327.55,182,45.755769230769225,10360.55,1.24412942582152
2024-03-09,Google Ads,Video,EdTech,Australia,92340,2502,2.709551656920078,1.96,4903.92,153,32.051764705882356,27593.24,5.626772051746358
2024-04-11,TikTok Ads,Search,SaaS,USA,136940,4683,3.4197458741054474,0.69,3231.27,137,23.585912408759125,12153.39,3.7611805884373637
2024-12-24,Google Ads,Search,EdTech,Australia,106311,5762,5.419947136232374,0.92,5301.04,434,12.214377880184331,55571.88,10.483203295957018
2024-03-15,TikTok Ads,Shopping,E-commerce,Canada,120016,3336,2.7796293827489666,1.33,4436.88,43,103.1832558139535,5864.19,1.321692270243955
2024-10-22,Meta Ads,Display,SaaS,Germany,193946,7854,4.04958081115362,1.89,14844.06,461,32.19969631236442,86871.54,5.852276264040969
2024-09-24,TikTok Ads,Shopping,E-commerce,Australia,138780,4135,2.9795359561896526,0.85,3514.75,86,40.86918604651163,7373.66,2.097918770894089
2024-07-27,Meta Ads,Display,SaaS,UK,51365,873,1.6996008955514457,0.7000000000000001,611.1,19,32.16315789473684,2655.69,4.345753559155621
2024-03-06,Google Ads,Shopping,Healthcare,UK,185903,4647,2.499690698912874,2.96,13755.12,342,40.21964912280702,58276.63,4.236722762142387
2024-03-01,TikTok Ads,Display,SaaS,Australia,61232,2951,4.8193754899399,0.75,2213.25,51,43.39705882352941,15061.62,6.805205015249069
2024-10-06,TikTok Ads,Display,SaaS,USA,122286,7642,6.2492844642886345,1.47,11233.74,201,55.88925373134328,60002.91,5.341311976242997
2024-03-06,TikTok Ads,Shopping,Healthcare,UK,60114,4917,8.17945902784709,1.3499999999999999,6637.95,279,23.79193548387097,15410.94,2.3216414706347592
2024-02-04,Meta Ads,Display,Healthcare,Australia,124004,2083,1.6797845230799007,1.51,3145.33,49,64.1904081632653,9959.37,3.1663990741829955
2024-02-05,TikTok Ads,Search,E-commerce,UK,168322,4965,2.9497035443970487,0.9099999999999999,4518.15,228,19.816447368421052,49052.14,10.856686918318339
2024-05-09,Meta Ads,Display,Healthcare,Germany,113957,3008,2.639592126854866,2.33,7008.64,127,55.18614173228347,17960.45,2.5626155716372936
2024-02-04,Google Ads,Search,SaaS,USA,137290,5011,3.649938087260543,1.56,7817.16,323,24.20173374613003,28440.57,3.6382228328446646
2024-05-21,Meta Ads,Video,Fintech,UAE,12253,468,3.8194727821757937,0.77,360.36,9,40.04,1433.96,3.9792429792429793
2024-12-21,Google Ads,Video,EdTech,Australia,109216,5777,5.289518019337826,3.0599999999999996,17677.62,140,126.26871428571428,11237.04,0.6356647557759473
2024-03-03,Google Ads,Shopping,Fintech,Canada,166215,9158,5.5097313720181695,0.72,6593.76,112,58.87285714285714,29121.09,4.416461927640678
2024-11-29,Meta Ads,Shopping,SaaS,India,140678,5655,4.019818308477515,2.0700000000000003,11705.85,154,76.012012987013,7932.09,0.6776176014556824
2024-07-19,Google Ads,Search,E-commerce,UAE,176066,5264,2.9897879204389266,1.58,8317.12,119,69.89176470588237,28182.41,3.388481830248932
2024-04-29,Google Ads,Search,Healthcare,Canada,59418,1996,3.3592514052980573,1.6500000000000001,3293.4,80,41.167500000000004,3528.5,1.0713851946316877
2024-01-27,Google Ads,Search,EdTech,UAE,143183,5784,4.039585705006879,0.86,4974.24,432,11.514444444444443,88233.11,17.738008218340894
2024-07-19,Meta Ads,Shopping,E-commerce,India,194059,3434,1.769564926130713,1.3599999999999999,4670.24,193,24.198134715025905,7460.79,1.5975174723354688
2024-08-02,Google Ads,Shopping,SaaS,UAE,98899,2185,2.20932466455677,3.16,6904.6,171,40.37777777777778,45859.64,6.641896706543464
2024-02-25,Meta Ads,Search,E-commerce,UK,129494,1631,1.259517815497243,2.14,3490.34,108,32.317962962962966,28288.04,8.10466602107531
2024-03-03,TikTok Ads,Shopping,SaaS,UAE,191443,6872,3.589580188358937,1.67,11476.24,422,27.194881516587678,108198.8,9.428070517869966
2024-12-30,TikTok Ads,Search,SaaS,Australia,61950,4076,6.579499596448748,0.3,1222.8,97,12.606185567010309,26763.8,21.88730781812234
2024-11-08,Google Ads,Shopping,SaaS,UK,34605,809,2.3378124548475654,1.76,1423.84,40,35.596,5146.88,3.6147881784470166
2024-01-31,TikTok Ads,Shopping,Fintech,UAE,127790,7015,5.489474919790281,1.2300000000000002,8628.45,422,20.446563981042654,90118.48,10.444341683616408
2024-01-09,TikTok Ads,Search,Healthcare,Germany,96310,6905,7.169556640016612,1.28,8838.4,247,35.782995951417,8632.99,0.976759368211441
2024-09-05,Google Ads,Shopping,Fintech,India,197589,4781,2.4196691111347293,1.6,7649.6,225,33.998222222222225,12329.91,1.61183722024681
2024-02-17,Meta Ads,Video,E-commerce,USA,118566,3711,3.129902332877891,1.1300000000000001,4193.43,58,72.30051724137931,14643.53,3.4920172746415226
2024-09-25,Meta Ads,Shopping,Healthcare,Germany,199451,3989,1.9999899724744423,1.28,5105.92,110,46.41745454545455,8236.16,1.6130609175231887
2024-10-23,Google Ads,Display,SaaS,UAE,88251,5965,6.759130208156281,0.8200000000000001,4891.3,133,36.77669172932331,14897.06,3.045623862776767
2024-01-15,Google Ads,Display,Fintech,Canada,55406,2648,4.779265783489152,1.9,5031.2,149,33.76644295302013,22127.3,4.398016377802512
2024-02-16,TikTok Ads,Display,Fintech,Australia,141447,9873,6.979999575812848,1.39,13723.47,588,23.33923469387755,86774.51,6.323073537523673
2024-02-06,Google Ads,Video,EdTech,UK,73591,2649,3.599624954138414,2.83,7496.67,161,46.56316770186336,45161.9,6.024261438745469
2024-02-25,Google Ads,Video,Fintech,India,66477,2718,4.088632158490907,2.86,7773.48,160,48.58425,16856.48,2.1684599432943803
2024-08-28,Meta Ads,Video,E-commerce,UAE,196386,6794,3.459513407269357,0.81,5503.14,506,10.875770750988142,34412.06,6.253168191250812
2024-10-28,Google Ads,Display,Fintech,Canada,78927,3172,4.018903543780962,3.1999999999999997,10150.4,62,163.71612903225807,7568.63,0.7456484473518286
2024-12-10,Google Ads,Display,SaaS,Canada,184857,3419,1.8495377508019712,2.57,8786.83,248,35.43076612903226,70137.51,7.982117555477914
2024-08-30,TikTok Ads,Display,EdTech,India,122174,6499,5.319462406076579,0.88,5719.12,413,13.84774818401937,58791.38,10.27979479360461
2024-07-26,Google Ads,Search,SaaS,Germany,108719,4207,3.8696088080280355,3.1999999999999997,13462.4,121,111.2595041322314,21018.47,1.5612721357261707
2024-11-08,Meta Ads,Shopping,Healthcare,Australia,186949,3140,1.6796024584244902,0.6,1884.0,186,10.129032258064516,30294.1,16.079670912951165
2024-09-12,Google Ads,Video,E-commerce,UK,193869,13124,6.769519624076051,2.93,38453.32,264,145.65651515151515,67604.89,1.7581028114087418
2024-07-28,Google Ads,Search,EdTech,Australia,158535,3836,2.419654965780427,2.16,8285.76,120,69.048,12930.51,1.560570183061059
2024-12-14,TikTok Ads,Search,EdTech,UAE,148949,12332,8.279343936515184,1.01,12455.32,546,22.811941391941392,95805.85,7.691962149507199
2024-07-19,Google Ads,Display,Fintech,USA,184810,7447,4.029543855851956,3.12,23234.64,334,69.56479041916168,51289.24,2.207447156487038
2024-07-16,Meta Ads,Video,E-commerce,USA,85989,997,1.159450627405831,1.6900000000000002,1684.93,37,45.53864864864865,4865.84,2.887858842800591
2024-02-16,Meta Ads,Shopping,Fintech,Canada,35755,654,1.829114809117606,1.6,1046.4,40,26.160000000000004,11846.71,11.321397171253821
2024-10-25,Meta Ads,Video,Fintech,UK,184298,7758,4.2094868094065045,1.55,12024.9,351,34.258974358974356,91198.92,7.5841728413541905
2024-03-17,Meta Ads,Video,SaaS,India,22878,619,2.7056560888189525,1.01,625.19,43,14.539302325581396,8615.57,13.780722660311264
2024-11-16,Meta Ads,Search,Fintech,UK,151539,3455,2.2799411372649945,2.05,7082.75,135,52.464814814814815,4666.78,0.6588937912533973
2024-10-26,Google Ads,Display,Healthcare,Australia,180365,6114,3.3897929199123995,3.46,21154.44,400,52.8861,111623.05,5.276577872068464
2024-08-22,Meta Ads,Video,Fintech,Australia,30168,1080,3.579952267303103,0.46,496.8,34,14.611764705882353,5163.27,10.393055555555556
2024-05-12,Google Ads,Display,Fintech,UAE,26352,1697,6.439738919247116,1.71,2901.87,126,23.030714285714286,31980.19,11.020545372466719
2024-01-23,Google Ads,Search,Healthcare,India,57979,2081,3.589230583487125,1.8900000000000001,3933.09,148,26.574932432432433,18788.47,4.777025188846428
2024-10-12,Google Ads,Video,Fintech,Australia,173769,6759,3.8896465997962815,2.8600000000000003,19330.74,158,122.34645569620254,21350.44,1.1044812562788593
2024-09-01,TikTok Ads,Shopping,SaaS,Germany,131206,8279,6.309924850997668,1.53,12666.87,553,22.905732368896928,61485.88,4.8540705004472295
2024-05-20,Meta Ads,Display,EdTech,UK,64799,842,1.2994027685612433,1.75,1473.5,52,28.33653846153846,15157.93,10.287024092297251
2024-01-16,Meta Ads,Shopping,E-commerce,UK,167893,4432,2.639776524333951,0.58,2570.56,66,38.947878787878786,15989.78,6.220348873397237
2024-04-29,Google Ads,Display,EdTech,Australia,72474,4022,5.549576399812346,3.11,12508.42,142,88.08746478873239,38937.53,3.1129055468236593
2024-10-25,Meta Ads,Video,EdTech,Canada,138678,1802,1.2994130287428431,1.9000000000000001,3423.8,61,56.12786885245902,2147.03,0.6270897832817338
2024-07-06,TikTok Ads,Search,Healthcare,UAE,70195,4239,6.038891658950067,1.42,6019.38,234,25.723846153846154,38776.78,6.44198904206081
2024-08-28,Meta Ads,Search,EdTech,USA,73513,2073,2.8199094037789236,2.22,4602.06,31,148.4535483870968,3401.33,0.7390885820697687
2024-06-02,Google Ads,Search,SaaS,Germany,162786,7406,4.5495312864742665,1.4500000000000002,10738.7,513,20.933138401559457,67523.57,6.287871902558038
2024-09-23,Google Ads,Video,Healthcare,USA,133909,5664,4.229738105728517,2.88,16312.32,117,139.42153846153846,11886.29,0.7286694964296925
2024-01-25,Google Ads,Search,E-commerce,Australia,92185,3779,4.099365406519499,1.6199999999999999,6121.98,82,74.65829268292683,11861.33,1.937498979088465
2024-06-16,Meta Ads,Search,E-commerce,Australia,136637,4399,3.2194793503955736,1.3099999999999998,5762.69,254,22.68775590551181,21909.38,3.801936248522826
2024-06-04,Meta Ads,Display,E-commerce,India,56986,1270,2.2286175551889937,0.9299999999999999,1181.1,13,90.85384615384615,3679.26,3.115113030226061
2024-02-20,Meta Ads,Display,SaaS,UK,148859,3840,2.579622327168663,1.8,6912.0,250,27.648,22027.39,3.1868330439814816
2024-08-03,Google Ads,Search,EdTech,USA,151900,5270,3.4693877551020407,1.1099999999999999,5849.7,291,20.1020618556701,47553.46,8.129213463938322
